Row	Gene	Uniprot	nrLocations	Type	LocationNumber	LOCATION	Reliability	HPAbin	SCtype	SCneigh	SC_ClassCount	SCvalid
2221	MYB	P10242	2	MultiLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	2	TRUE
2223	MYPN	Q86TC9	3	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2226	MYRF	Q9Y2G1	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2228	N4BP3	O15049	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2230	NAV3	Q8IVL0	2	MultiLoc	FirstLoc	L_Nuclear membrane	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2232	NDRG4	Q9ULP0	2	MultiLoc	FirstLoc	H_Nucleus	4_Uncertain	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2234	NECAB3	Q96P71	1	SingleLoc	FirstLoc	B_Golgi apparatus	2_Supported	1_Secretory	MultiCLidentical	3_Cytosol	2	FALSE
2235	NES	P48681	1	SingleLoc	FirstLoc	Q_Intermediate filaments	1_Validated	3_Cytosol	MultiCLidentical	3_Cytosol	2	TRUE
2236	NFATC4	Q14934	2	MultiLoc	FirstLoc	I_Nuclear speckles	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2238	NHSL2	Q5HYW2	1	SingleLoc	FirstLoc	ZZZZ_Mitochondria	3_Approved	4_Mitochondria	MultiCLidentical	1_Secretory	2	FALSE
2239	NID2	Q14112	1	SingleLoc	FirstLoc	D_Plasma membrane	2_Supported	1_Secretory	MultiCLidentical	1_Secretory	2	TRUE
2240	NIPAL3	Q6P499	1	SingleLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2241	NKX2-8	O15522	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2243	NLK	Q9UBE8	3	MultiLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2246	NLRC5	Q86WI3	1	SingleLoc	FirstLoc	O_Centrosome	2_Supported	3_Cytosol	MultiCLidentical	3_Cytosol	2	TRUE
2247	NME4	O00746	1	SingleLoc	FirstLoc	ZZZZ_Mitochondria	2_Supported	4_Mitochondria	MultiCLidentical	1_Secretory	2	FALSE
2248	NNMT	P40261	1	SingleLoc	FirstLoc	B_Golgi apparatus	3_Approved	1_Secretory	MultiCLidentical	3_Cytosol	2	FALSE
2249	NOXA1	Q86UR1	1	SingleLoc	FirstLoc	A_Vesicles	3_Approved	1_Secretory	MultiCLidentical	3_Cytosol	2	FALSE
2250	NPAS2	Q99743	1	SingleLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	2	TRUE
2251	NPL	Q9BXD5	2	MultiLoc	FirstLoc	A_Vesicles	3_Approved	1_Secretory	MultiCLidentical	3_Cytosol	2	FALSE
2253	NPNT	Q6UXI9	3	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2256	NPY1R	P25929	3	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2259	NRG1	Q02297	1	SingleLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2260	OAS2	P29728	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2262	OAZ2	O95190	1	SingleLoc	FirstLoc	B_Golgi apparatus	3_Approved	1_Secretory	MultiCLidentical	3_Cytosol	2	FALSE
2263	OTX1	P32242	2	MultiLoc	FirstLoc	I_Nuclear speckles	4_Uncertain	2_Nucleus	MultiCLidentical	2_Nucleus	2	TRUE
2265	PACSIN1	Q9BY11	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2267	PADI1	Q9ULC6	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2269	PAGE1	O75459	3	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2272	PAK3	O75914	1	SingleLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	2	TRUE
2273	PAQR8	Q8TEZ7	2	MultiLoc	FirstLoc	B_Golgi apparatus	2_Supported	1_Secretory	MultiCLidentical	1_Secretory	2	TRUE
2275	PARP3	Q9Y6F1	2	MultiLoc	FirstLoc	J_Nucleoli	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2277	PAX9	P55771	2	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	2	TRUE
2279	PCDH10	Q9P2E7	3	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2282	PCDHA4	Q9UN74	3	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2285	PCDHA6	Q9UN73	1	SingleLoc	FirstLoc	A_Vesicles	3_Approved	1_Secretory	MultiCLidentical	1_Secretory	2	TRUE
2286	PCDHAC2	Q9Y5I4	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2288	PCDHB10	Q9UN67	2	MultiLoc	FirstLoc	A_Vesicles	3_Approved	1_Secretory	MultiCLidentical	1_Secretory	2	TRUE
2290	PDE1C	Q14123	1	SingleLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2291	PDE2A	O00408	1	SingleLoc	FirstLoc	N_Cytosol	2_Supported	3_Cytosol	MultiCLidentical	3_Cytosol	2	TRUE
2292	PDE3B	Q13370	1	SingleLoc	FirstLoc	C_Endoplasmic reticulum	2_Supported	1_Secretory	MultiCLidentical	1_Secretory	2	TRUE
2293	PDGFB	P01127	1	SingleLoc	FirstLoc	A_Vesicles	3_Approved	1_Secretory	MultiCLidentical	1_Secretory	2	TRUE
2294	PDGFD	Q9GZP0	2	MultiLoc	FirstLoc	B_Golgi apparatus	3_Approved	1_Secretory	MultiCLidentical	1_Secretory	2	TRUE
2296	PDZK1	Q5T2W1	2	MultiLoc	FirstLoc	C_Endoplasmic reticulum	2_Supported	1_Secretory	MultiCLidentical	3_Cytosol	2	FALSE
2298	PDZK1IP1	Q13113	2	MultiLoc	FirstLoc	I_Nuclear speckles	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2300	PDZRN3	Q9UPQ7	2	MultiLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2302	PER3	P56645	1	SingleLoc	FirstLoc	N_Cytosol	4_Uncertain	3_Cytosol	MultiCLidentical	3_Cytosol	2	TRUE
2303	PGAM2	P15259	3	MultiLoc	FirstLoc	H_Nucleus	4_Uncertain	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2306	PHOSPHO2	Q8TCD6	1	SingleLoc	FirstLoc	A_Vesicles	3_Approved	1_Secretory	MultiCLidentical	3_Cytosol	2	FALSE
2307	PID1	Q7Z2X4	1	SingleLoc	FirstLoc	C_Endoplasmic reticulum	3_Approved	1_Secretory	MultiCLidentical	3_Cytosol	2	FALSE
2308	PIF1	Q9H611	1	SingleLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	2	TRUE
2309	PITX1	P78337	1	SingleLoc	FirstLoc	J_Nucleoli	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2310	PLA2G6	O60733	2	MultiLoc	FirstLoc	T_Microtubule organizing center	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	2	TRUE
2312	PLAT	P00750	1	SingleLoc	FirstLoc	R_Actin filaments	3_Approved	3_Cytosol	MultiCLidentical	1_Secretory	2	FALSE
2313	PLCE1	Q9P212	1	SingleLoc	FirstLoc	N_Cytosol	2_Supported	3_Cytosol	MultiCLidentical	3_Cytosol	2	TRUE
2314	PLEKHA5	Q9HAU0	2	MultiLoc	FirstLoc	G_Nucleoplasm	4_Uncertain	2_Nucleus	MultiCLidentical	4_Mitochondria	2	FALSE
2316	PLEKHA7	Q6IQ23	2	MultiLoc	FirstLoc	E_Cell Junctions	2_Supported	1_Secretory	MultiCLidentical	3_Cytosol	2	FALSE
2318	PLEKHH2	Q8IVE3	1	SingleLoc	FirstLoc	D_Plasma membrane	2_Supported	1_Secretory	MultiCLidentical	3_Cytosol	2	FALSE
2319	PLK4	O00444	2	MultiLoc	FirstLoc	O_Centrosome	2_Supported	3_Cytosol	MultiCLidentical	3_Cytosol	2	TRUE
2321	PLSCR4	Q9NRQ2	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2323	PNPLA7	Q6ZV29	2	MultiLoc	FirstLoc	T_Microtubule organizing center	4_Uncertain	3_Cytosol	MultiCLidentical	1_Secretory	2	FALSE
2325	POF1B	Q8WVV4	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2327	PPARG	P37231	2	MultiLoc	FirstLoc	H_Nucleus	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	2	TRUE
2329	PPM1E	Q8WY54	2	MultiLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2331	PPP1R15A	O75807	1	SingleLoc	FirstLoc	A_Vesicles	4_Uncertain	1_Secretory	MultiCLidentical	3_Cytosol	2	FALSE
2332	PRDM1	O75626	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	2	TRUE
2334	PRDM16	Q9HAZ2	1	SingleLoc	FirstLoc	G_Nucleoplasm	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	2	TRUE
2335	PREX1	Q8TCU6	2	MultiLoc	FirstLoc	A_Vesicles	3_Approved	1_Secretory	MultiCLidentical	3_Cytosol	2	FALSE
2337	PRKCDBP	Q969G5	1	SingleLoc	FirstLoc	D_Plasma membrane	3_Approved	1_Secretory	MultiCLidentical	1_Secretory	2	TRUE
2338	PRR5L	Q6MZQ0	2	MultiLoc	FirstLoc	Y_Cytokinetic bridge	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	2	TRUE
2340	PRRT3	Q5FWE3	3	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2343	PRSS21	Q9Y6M0	1	SingleLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	1_Secretory	2	FALSE
2344	PSTPIP2	Q9H939	3	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2347	PTBP3	O95758	1	SingleLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	2	TRUE
2348	PTOV1	Q86YD1	1	SingleLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2349	PTPN9	P43378	1	SingleLoc	FirstLoc	A_Vesicles	3_Approved	1_Secretory	MultiCLidentical	3_Cytosol	2	FALSE
2350	PTPRB	P23467	3	MultiLoc	FirstLoc	A_Vesicles	3_Approved	1_Secretory	MultiCLidentical	1_Secretory	2	TRUE
2353	PTPRM	P28827	1	SingleLoc	FirstLoc	D_Plasma membrane	3_Approved	1_Secretory	MultiCLidentical	1_Secretory	2	TRUE
2354	PTPRZ1	P23471	1	SingleLoc	FirstLoc	A_Vesicles	3_Approved	1_Secretory	MultiCLidentical	1_Secretory	2	TRUE
2355	PYCARD	Q9ULZ3	3	MultiLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2358	RAB6C	Q9H0N0	1	SingleLoc	FirstLoc	B_Golgi apparatus	4_Uncertain	1_Secretory	MultiCLidentical	2_Nucleus	2	FALSE
2359	RADIL	Q96JH8	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2361	RAPGEF6	Q8TEU7	2	MultiLoc	FirstLoc	O_Centrosome	3_Approved	3_Cytosol	MultiCLidentical	2_Nucleus	2	FALSE
2363	RAPGEFL1	Q9UHV5	3	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2366	RASGEF1A	Q8N9B8	1	SingleLoc	FirstLoc	B_Golgi apparatus	3_Approved	1_Secretory	MultiCLidentical	1_Secretory	2	TRUE
2367	RASSF2	P50749	2	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2369	RASSF6	Q6ZTQ3	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2371	RASSF8	Q8NHQ8	2	MultiLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	2	TRUE
2373	RBM11	P57052	1	SingleLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	2	TRUE
2374	RCN3	Q96D15	2	MultiLoc	FirstLoc	C_Endoplasmic reticulum	3_Approved	1_Secretory	MultiCLidentical	2_Nucleus	2	FALSE
2376	RCOR2	Q8IZ40	3	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	2	TRUE
2379	RECK	O95980	1	SingleLoc	FirstLoc	D_Plasma membrane	2_Supported	1_Secretory	MultiCLidentical	1_Secretory	2	TRUE
2380	RFC5	P40937	1	SingleLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	2	TRUE
2381	RGL1	Q9NZL6	3	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2384	RGL3	Q3MIN7	2	MultiLoc	FirstLoc	H_Nucleus	4_Uncertain	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2386	RHOBTB1	O94844	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2388	RILPL2	Q969X0	1	SingleLoc	FirstLoc	N_Cytosol	2_Supported	3_Cytosol	MultiCLidentical	3_Cytosol	2	TRUE
2389	RINL	Q6ZS11	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2391	RITA1	Q96K30	1	SingleLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2392	RNF121	Q9H920	3	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2395	RPA2	P15927	2	MultiLoc	FirstLoc	G_Nucleoplasm	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	2	TRUE
2397	RPS6KA6	Q9UK32	3	MultiLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2400	RRAGC	Q9HB90	2	MultiLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2402	RTN2	O75298	1	SingleLoc	FirstLoc	I_Nuclear speckles	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2403	SALL2	Q9Y467	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	2	TRUE
2405	SAMD15	Q9P1V8	3	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2408	SATB1	Q01826	2	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	2	TRUE
2410	SCARA3	Q6AZY7	1	SingleLoc	FirstLoc	C_Endoplasmic reticulum	2_Supported	1_Secretory	MultiCLidentical	1_Secretory	2	TRUE
2411	SCML1	Q9UN30	1	SingleLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2412	SDC2	P34741	2	MultiLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	1_Secretory	2	FALSE
2414	SERP1	Q9Y6X1	1	SingleLoc	FirstLoc	C_Endoplasmic reticulum	3_Approved	1_Secretory	MultiCLidentical	1_Secretory	2	TRUE
2415	SERPINA10	Q9UK55	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2417	SERPINB13	Q9UIV8	2	MultiLoc	FirstLoc	I_Nuclear speckles	4_Uncertain	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2419	SERPINB2	P05120	1	SingleLoc	FirstLoc	B_Golgi apparatus	3_Approved	1_Secretory	MultiCLidentical	3_Cytosol	2	FALSE
2420	SERPINB3	P29508	2	MultiLoc	FirstLoc	N_Cytosol	2_Supported	3_Cytosol	MultiCLidentical	3_Cytosol	2	TRUE
2422	SERPINE1	P05121	1	SingleLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	1_Secretory	2	FALSE
2423	SESN3	P58005	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2425	SH3BGR	P55822	2	MultiLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	2	TRUE
2427	SH3GL3	Q99963	1	SingleLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	2	TRUE
2428	SH3TC1	Q8TE82	3	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2431	SH3TC2	Q8TF17	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2433	SHANK1	Q9Y566	1	SingleLoc	FirstLoc	D_Plasma membrane	2_Supported	1_Secretory	MultiCLidentical	3_Cytosol	2	FALSE
2434	SHISA2	Q6UWI4	3	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2437	SHISA9	B4DS77	1	SingleLoc	FirstLoc	C_Endoplasmic reticulum	3_Approved	1_Secretory	MultiCLidentical	1_Secretory	2	TRUE
2438	SLAIN1	Q8ND83	3	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	2	TRUE
2441	SLC16A14	Q7RTX9	1	SingleLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	1_Secretory	2	FALSE
2442	SLC16A4	O15374	3	MultiLoc	FirstLoc	P_Microtubules	3_Approved	3_Cytosol	MultiCLidentical	1_Secretory	2	FALSE
2445	SLC22A15	Q8IZD6	1	SingleLoc	FirstLoc	A_Vesicles	3_Approved	1_Secretory	MultiCLidentical	1_Secretory	2	TRUE
2446	SLC25A52	Q3SY17	1	SingleLoc	FirstLoc	ZZZZ_Mitochondria	3_Approved	4_Mitochondria	MultiCLidentical	4_Mitochondria	2	TRUE
2447	SLC30A3	Q99726	4	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2451	SLC35E2B	P0CK96	1	SingleLoc	FirstLoc	H_Nucleus	4_Uncertain	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2452	SLC35F3	Q8IY50	2	MultiLoc	FirstLoc	J_Nucleoli	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2454	SLC40A1	Q9NP59	3	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	2	TRUE
2457	SLC44A5	Q8NCS7	1	SingleLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	1_Secretory	2	FALSE
2458	SLC7A2	P52569	2	MultiLoc	FirstLoc	E_Cell Junctions	2_Supported	1_Secretory	MultiCLidentical	1_Secretory	2	TRUE
2460	SLC8A1	P32418	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2462	SLITRK5	O94991	2	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2464	SMAGP	Q0VAQ4	2	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2466	SNN	O75324	1	SingleLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	1_Secretory	2	FALSE
2467	SNRPB	P14678	1	SingleLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	2	TRUE
2468	SOCS4	Q8WXH5	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2470	SOWAHB	A6NEL2	1	SingleLoc	FirstLoc	M_Nucleoli (Fibrillar center)	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2471	SOX2	P48431	1	SingleLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	2	TRUE
2472	SP6	Q3SY56	3	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	2	TRUE
2475	SPATA24	Q86W54	2	MultiLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2477	SPIDR	Q14159	1	SingleLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	2	TRUE
2478	SRPX2	O60687	1	SingleLoc	FirstLoc	P_Microtubules	3_Approved	3_Cytosol	MultiCLidentical	1_Secretory	2	FALSE
2479	SSB	P05455	1	SingleLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	2	TRUE
2480	SSBP2	P81877	1	SingleLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	2	TRUE
2481	ST3GAL5	Q9UNP4	1	SingleLoc	FirstLoc	A_Vesicles	3_Approved	1_Secretory	MultiCLidentical	1_Secretory	2	TRUE
2482	STAT5A	P42229	2	MultiLoc	FirstLoc	G_Nucleoplasm	1_Validated	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2484	STAT6	P42226	2	MultiLoc	FirstLoc	G_Nucleoplasm	1_Validated	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2486	STEAP4	Q687X5	1	SingleLoc	FirstLoc	B_Golgi apparatus	2_Supported	1_Secretory	MultiCLidentical	1_Secretory	2	TRUE
2487	STYXL1	Q9Y6J8	1	SingleLoc	FirstLoc	I_Nuclear speckles	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2488	SUPT7L	O94864	1	SingleLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	2	TRUE
2489	SUSD1	Q6UWL2	1	SingleLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2490	SV2A	Q7L0J3	1	SingleLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	1_Secretory	2	FALSE
2491	SYBU	Q9NX95	1	SingleLoc	FirstLoc	A_Vesicles	2_Supported	1_Secretory	MultiCLidentical	4_Mitochondria	2	FALSE
2492	SYCE2	Q6PIF2	1	SingleLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2493	SYDE1	Q6ZW31	3	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	2	FALSE
2496	SYNGR4	O95473	1	SingleLoc	FirstLoc	B_Golgi apparatus	3_Approved	1_Secretory	MultiCLidentical	1_Secretory	2	TRUE
2497	SYT17	Q9BSW7	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2499	SYTL3	Q4VX76	2	MultiLoc	FirstLoc	M_Nucleoli (Fibrillar center)	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2501	TBXAS1	P24557	1	SingleLoc	FirstLoc	A_Vesicles	2_Supported	1_Secretory	MultiCLidentical	1_Secretory	2	TRUE
2502	TCEA3	O75764	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	2	TRUE
2504	TENM3	Q9P273	1	SingleLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2505	TGFB1I1	O43294	2	MultiLoc	FirstLoc	S_Focal Adhesions	2_Supported	3_Cytosol	MultiCLidentical	3_Cytosol	2	TRUE
2507	THBD	P07204	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2509	THEMIS2	Q5TEJ8	1	SingleLoc	FirstLoc	B_Golgi apparatus	3_Approved	1_Secretory	MultiCLidentical	3_Cytosol	2	FALSE
2510	THRA	P10827	1	SingleLoc	FirstLoc	N_Cytosol	2_Supported	3_Cytosol	MultiCLidentical	2_Nucleus	2	FALSE
2511	TIAL1	Q01085	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	2	TRUE
2513	TLCD2	A6NGC4	2	MultiLoc	FirstLoc	J_Nucleoli	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2515	TLL1	O43897	1	SingleLoc	FirstLoc	A_Vesicles	3_Approved	1_Secretory	MultiCLidentical	1_Secretory	2	TRUE
2516	TMEM101	Q96IK0	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2518	TMEM25	Q86YD3	2	MultiLoc	FirstLoc	B_Golgi apparatus	3_Approved	1_Secretory	MultiCLidentical	1_Secretory	2	TRUE
2520	TMEM45B	Q96B21	2	MultiLoc	FirstLoc	G_Nucleoplasm	4_Uncertain	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
2522	TMEM50B	P56557	1	SingleLoc	FirstLoc	M_Nucleoli (Fibrillar center)	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	2	FALSE
